ParameterID,CategoryID,ParameterName,Abbreviation,UnitID,FormatID
16233,863,"Meningitis/Encephalitis/Ventriculitis (complicatieregistratie)","Meningitis/Encephalitis/Ventriculitis (complicatie",NaN,NaN
16234,863,"Delier (complicatieregistratie)","Delier (complicatieregistratie)",NaN,NaN
16235,863,"VAP Infectieus (complicatieregistratie)","VAP Infectieus (complicatieregistratie)",NaN,NaN
16236,863,"Catheterinfectie/-sepsis (complicatieregistratie)","Catheterinfectie/-sepsis (complicatieregistratie)",NaN,NaN
16237,863,"UWI (complicatieregistratie)","UWI (complicatieregistratie)",NaN,NaN
16238,863,"Mediastinitis (complicatieregistratie)","Mediastinitis (complicatieregistratie)",NaN,NaN
16239,863,"Pseudomembraneuze colitis (complicatieregistratie)","Pseudomembraneuze colitis (complicatieregistratie)",NaN,NaN
16240,863,"AKI (complicatieregistratie)","AKI (complicatieregistratie)",NaN,NaN
16241,863,"Tr. Dig. Bloeding (complicatieregistratie)","Tr. Dig. Bloeding (complicatieregistratie)",NaN,NaN
16242,863,"Darmperforatie (complicatieregistratie)","Darmperforatie (complicatieregistratie)",NaN,NaN
16243,863,"Ileus (complicatieregistratie)","Ileus (complicatieregistratie)",NaN,NaN
16244,863,"Darmischemie (complicatieregistratie)","Darmischemie (complicatieregistratie)",NaN,NaN
16245,863,"Moeilijke intubatie (complicatieregistratie)","Moeilijke intubatie (complicatieregistratie)",NaN,NaN
16246,863,"Verlies luchtweg bij plaatsing ETT (complicatieregistratie)","Verlies luchtweg bij plaatsing ETT (complicatiereg",NaN,NaN
16247,863,"Verlies luchtweg (complicatieregistratie)","Verlies luchtweg (complicatiereg",NaN,NaN
16248,863,"Trach aanwezig (complicatieregistratie)","Trach aanwezig (complicatieregistratie)",NaN,NaN
16249,863,"Vroege tracheostoma gerelateerde bloeding (complicatieregistratie)","Vroege tracheostoma gerelateerde bloeding (complic",NaN,NaN
16250,863,"Subcutaan emfyseem of pneumothorax (complicatieregistratie)","Subcutaan emfyseem of pneumothorax (complicatiereg",NaN,NaN
16251,863,"Verlies luchtweg bij plaatsing/wissel (complicatieregistratie)","Verlies luchtweg bij plaatsing/wissel (complicatie",NaN,NaN
16252,863,"Verlies luchtweg bij trach (complicatieregistratie)","Verlies luchtweg bij trach (complicatieregistratie",NaN,NaN
16253,863,"Anatomische complicaties bij tracheostoma (complicatieregistratie)","Anatomische complicaties bij tracheostoma (complic",NaN,NaN
16254,863,"Reintubatie < 48 uur (complicatieregistratie)","Reintubatie < 48 uur (complicatieregistratie)",NaN,NaN
16255,863,"Late tracheostoma gerelateerde bloeding (complicatieregistratie)","Late tracheostoma gerelateerde bloeding (complic",NaN,NaN
16256,863,"Nabloeding (complicatieregistratie)","Nabloeding (complicatieregistratie)",NaN,NaN
16257,863,"DVT (complicatieregistratie)","DVT (complicatieregistratie)",NaN,NaN
16258,863,"Longembolie (complicatieregistratie)","Longembolie (complicatieregistratie)",NaN,NaN
16259,863,"DIS (complicatieregistratie)","DIS (complicatieregistratie)",NaN,NaN
16260,863,"HIT (complicatieregistratie)","HIT (complicatieregistratie)",NaN,NaN
16261,863,"VASC_ACCES (complicatieregistratie)","VASC_ACCES (complicatieregistratie)",NaN,NaN
16351,841,"Decursus Neurologie (status kinderen)","Decursus Neurologie (status kinderen)",NaN,NaN
16352,841,"Samenvatting Neurologie (status kinderen)","Samenvatting Neurologie (status kinderen)",NaN,NaN
16353,841,"Samenvatting Overig (status kinderen)","Samenvatting Overig (status kinderen)",NaN,NaN
16354,841,"Decursus Overig (status kinderen)","Decursus Overig (status kinderen)",NaN,NaN
16355,841,"Decursus Respiratie (status kinderen)","Decursus Respiratie (status kinderen)",NaN,NaN
16356,841,"Samenvatting Respiratie (status kinderen)","Samenvatting Respiratie (status kinderen)",NaN,NaN
16357,843,"Re-intubatie (compl)","Re-intubatie (compl)",0,13
16358,863,"Complicatieregistratie (mediscore)","Complicatieregistratie (mediscore)",NaN,NaN
16359,865,"Barcode produkt bloedgroep","Barcode produkt bloedgroep",NaN,NaN
16360,865,"Barcode produkt registratienummer","Barcode produkt registratienummer",NaN,NaN
16361,865,"Barcode produkt soort","Barcode produkt soort",NaN,NaN
16362,865,"Barcode produkt vervaldatum","Barcode produkt vervaldatum",NaN,NaN
16363,865,"Barcode LUMC nummer patiënt","Barcode LUMC nummer patiënt",NaN,NaN
16364,865,"Barcode LUMC nummer produkt","Barcode LUMC nummer produkt",NaN,NaN
16365,865,"Packed cell registratienummer","Packed cell registratienummer",NaN,NaN
16366,865,"LUMC nummer IDbandje","LUMC nummer IDbandje",NaN,NaN
16367,865,"LUMC nummer produkt","LUMC nummer produkt",NaN,NaN
16368,865,"Packed cell vervaldatum","Packed cell vervaldatum",NaN,NaN
16369,865,"Bloedprodukt bloedgroep","Bloedprodukt bloedgroep",NaN,NaN
16370,865,"Bloedgroep patiënt (f)","Bloedgroep patiënt (f)",NaN,NaN
16371,865,"Bloedgroep patiënt","Bloedgroep patiënt",NaN,NaN
16372,865,"Controleur bloedgroep 1","Controleur bloedgroep 1",NaN,NaN
16373,865,"Controleur bloedgroep 2","Controleur bloedgroep 2",NaN,NaN
16374,865,"Soort bloedprodukt","Soort bloedprodukt",NaN,NaN
16375,830,"OK binnen 24 uur (NICE)","OK binnen 24 uur (NICE)",NaN,NaN
16376,823,"Reanimatiebeleid","Reanimatiebeleid",NaN,NaN
16377,823,"Aanvullende behandelingsbeperking","Aanvullende behandelingsbeperking",NaN,NaN
16378,823,"Behandelingsbeperking is besproken met:","Behandelingsbeperking is besproken met:",NaN,NaN
16379,823,"Besproken behandelingsbeperking:","Besproken behandelingsbeperking:",NaN,NaN
16380,823,"Reanimatiebeleid is besproken met:","Reanimatiebeleid is besproken met:",NaN,NaN
16381,823,"Reanimatiebeleid is besproken op:","Reanimatiebeleid is besproken op:",NaN,NaN
16382,823,"Behandelingsbeperkingen is besproken op:","Behandelingsbeperkingen is besproken op:",NaN,NaN
16383,593,"Sondevoeding, type: zie opmerking","Sondevoeding, type: zie opmerking",6,11
16384,596,"TPV type: zie opmerking","TPV type: zie opmerking",6,12
16385,603,"Redondrain 3","Redondrain 3",6,11
16386,603,"Redondrain 4","Redondrain 4",6,11
16387,603,"Aspect wondvocht redondrain 3","Aspect wondvocht redondrain 3",NaN,NaN
16388,603,"Aspect wondvocht redondrain 4","Aspect wondvocht redondrain 4",NaN,NaN
16389,603,"Wonddrain 4","Wonddrain 4",6,11
16390,603,"Wonddrain 4 totaal huidige dag","Wonddrain 4 totaal huidige dag",6,11
16391,805,"PseudomonasRoutine","PseudomonasRoutine",0,10
16392,847,"ICPSeudomonasRoutineKweken","ICPSeudomonasRoutineKweken",0,10
16393,866,"Indicatie Immunoglobuline IV (Gammagard)","Indicatie Immunoglobuline IV (Gammagard)",NaN,NaN
16394,866,"Indicatie Anidulafungine (Ecalta)","Indicatie Anidulafungine (Ecalta)",NaN,NaN
16395,866,"Indicatie Alemtuzumab (Mabcampath)","Indicatie Alemtuzumab (Mabcampath)",NaN,NaN
16396,866,"Indicatie Caspofungine (Cancidas)","Indicatie Caspofungine (Cancidas)",NaN,NaN
16397,866,"Indicatie Voriconazole oraal","Indicatie Voriconazole oraal",NaN,NaN
16398,866,"Indicatie Voriconazole (Vfend)","Indicatie Voriconazole (Vfend)",NaN,NaN
16399,866,"Indicatie Amfotericine B in liposomen (Ambisome)","Indicatie Amfotericine B in liposomen (Ambisome)",NaN,NaN
16400,866,"Indicatie Immunoglobuline IV (Nanogam)","Indicatie Immunoglobuline IV (Nanogam)",NaN,NaN
16401,866,"Indicatie Voriconazole suspensie (Vfend)","Indicatie Voriconazole suspensie (Vfend)",NaN,NaN
16402,863,"Complicatieregistratie (mediscore) 5","Complicatieregistratie (mediscore) 5",NaN,NaN
16403,863,"Complicatieregistratie (mediscore) 2","Complicatieregistratie (mediscore) 2",NaN,NaN
16404,863,"Complicatieregistratie (mediscore) 3","Complicatieregistratie (mediscore) 3",NaN,NaN
16405,863,"Complicatieregistratie (mediscore) 4","Complicatieregistratie (mediscore) 4",NaN,NaN
16407,637,"RAP ecc","RAP ecc",NaN,NaN
16408,596,"Prismasol 2","Prismasol 2",6,11
16409,592,"Acetylsalicylzuur (Aspegic)","Acetylsalicylzuur (Aspegic)",10,11
16410,863,"Datum complicatie 1 (complicatieregistratie)","Datum complicatie 1 (complicatieregistratie)",NaN,NaN
16411,863,"Datum complicatie 2 (complicatieregistratie)","Datum complicatie 2 (complicatieregistratie)",NaN,NaN
16412,863,"Datum complicatie 3 (complicatieregistratie)","Datum complicatie 3 (complicatieregistratie)",NaN,NaN
16413,863,"Datum complicatie 4 (complicatieregistratie)","Datum complicatie 4 (complicatieregistratie)",NaN,NaN
16414,863,"Datum complicatie 5 (complicatieregistratie)","Datum complicatie 5 (complicatieregistratie)",NaN,NaN
16415,805,"DureMedicatieImmunoglobulineNanogam","DureMedicatieImmunoglobulineNanogam",0,10
16416,847,"DureMedicatie_Nanogam","DureMedicatie_Nanogam",0,10
16417,805,"DureMedicatieAlemtuzumab","DureMedicatieAlemtuzumab",0,10
16418,805,"DureMedicatieAnidulafungin","DureMedicatieAnidulafungin",0,10
16419,805,"DureMedicatieCaspofungin","DureMedicatieCaspofungin",0,10
16420,805,"DureMedicatieGammagard","DureMedicatieGammagard",0,10
16421,805,"DureMedicatieAmbisome","DureMedicatieAmbisome",0,10
16422,805,"DureMedicatieVoriconazolsusp","DureMedicatieVoriconazolsusp",0,10
16423,805,"DureMedicatieVoriconazolIV","DureMedicatieVoriconazolIV",0,10
16424,805,"DureMedicatieVoriconazolNietIV","DureMedicatieVoriconazolNietIV",0,10
16425,847,"DureMedicatie_Alemtuzumab","DureMedicatie_Alemtuzumab",0,10
16426,847,"DureMedicatie_Anidulafungin","DureMedicatie_Anidulafungin",0,10
16427,847,"DureMedicatie_Caspofungin","DureMedicatie_Caspofungin",0,10
16428,847,"DureMedicatie_Gammagard","DureMedicatie_Gammagard",0,10
16429,847,"DureMedicatie_Ambisome","DureMedicatie_Ambisome",0,10
16430,847,"DureMedicatie_Voriconazol_IV","DureMedicatie_Voriconazol_IV",0,10
16431,847,"DureMedicatie_VoriconazolNietIV","DureMedicatie_VoriconazolNietIV",0,10
16432,847,"DureMedicatie_VoriconazolSusp","DureMedicatie_VoriconazolSusp",0,10
16433,824,"Er is momenteel een alleen defibrilleren beleid van toepassing!","Er is momenteel een alleen defibrilleren beleid va",NaN,NaN
16434,824,"Er is momenteel een alleen defibrilleren beleid van toepassing! (Ontslagbrief MC)","Er is momenteel een alleen defibrilleren (Ontslagb",NaN,NaN
16435,824,"Er is momenteel een niet reanimeren beleid van toepassing! (Ontslagbrief MC)","Er is momenteel een niet reanimeren  (Ontslagb",NaN,NaN
16436,824,"Er is momenteel een niet reanimeren beleid van toepassing!","Er is momenteel een niet reanimeren beleid van toe",NaN,NaN
16437,824,"Er is momenteel een volledig reanimatiebeleid van toepassing!","Er is momenteel een volledig reanimatiebel van toe",NaN,NaN
16438,824,"Er is momenteel een volledig reanimatiebeleid van toepassing! (ontslagbrief MC)","Er is momenteel een volledig reanimatiebel ontslag",NaN,NaN
16439,824,"Geen behandelbeperkingen","Geen behandelbeperkingen",NaN,NaN
16440,824,"Geen behandelbeperkingen (ontslagbrief MC)","Geen behandelbeperkingen (ontslagbrief MC)",NaN,NaN
16441,824,"Wel behandelbeperkingen (ontslagbrief MC)","Wel behandelbeperkingen (ontslagbrief MC)",NaN,NaN
16442,824,"Wel behandelbeperkingen","Wel behandelbeperkingen",NaN,NaN
16443,824,"Opmerking reanimatiebeleid (ontslagbrief volwassenen)","Opmerking reanimatiebele (ontslagbrief volwassenen",NaN,NaN
16444,824,"Opmerking reanimatiebeleid (ontslagbrief mc)","Opmerking reanimatiebele (ontslagbrief mc)",NaN,NaN
16445,805,"TransportMC","TRansportMC",0,10
16446,847,"Transport_MC","Transport_MC",0,10
16447,867,"OBX1 ANATECH (v)","ANATECH (v)",NaN,NaN
16448,867,"OBX10 AnamneseCardiopulmonaal (v)","AnamneseCardiopulmonaal (v)",NaN,NaN
16449,867,"OBX11 AnamneseNeurologisch (v)","AnamneseNeurologisch (v)",NaN,NaN
16450,867,"OBX12 AnamneseVoorgeschiedenis (v)","AnamneseVoorgeschiedenis (v)",NaN,NaN
16451,867,"OBX13 OverigeAdditioneleAnamnese (v)","OverigeAdditioneleAnamnese (v)",NaN,NaN
16452,867,"OBX2 BSA (v)","BSA (v)",NaN,NaN
16453,867,"OBX3 PreOpAck (v)","PreOpAck (v)",NaN,NaN
16454,867,"OBX4 Conclusie (v)","Conclusie (v)",NaN,NaN
16455,867,"OBX5 LichamelijkOnderzoek (v)","LichamelijkOnderzoek (v)",NaN,NaN
16456,867,"OBX6 Intoxicaties (v)","Intoxicaties (v)",NaN,NaN
16457,867,"OBX7 Allergie (v)","Allergie (v)",NaN,NaN
16458,867,"OBX8 AanvullendeOnderzoeken (v)","AanvullendeOnderzoeken (v)",NaN,NaN
16459,867,"OBX9 RelevanteGegevensAfdeling (v)","RelevanteGegevensAfdeling (v)",NaN,NaN
16460,596,"Mannitol 15%","Mannitol 15%",6,12
16461,592,"Mannitol 15%.","Mannitol 15%.",9,13
16462,804,"Wond spoelen met povidonjood (zie opm)","Wond spoelen met povidonjood (zie opm)",0,13
16463,592,"Sildenafil (Revatio)","Sildenafil (Revatio)",10,13
16464,804,"Stop Hydrocortisonperfusor","Stop Hydrocortisonperfusor",0,13
16465,589,"EVV (3)","EVV (3)",NaN,NaN
16466,589,"Gespreksarts (2)","Gespreksarts (2)",NaN,NaN
16467,868,"Consulenten (vervolggesprek ickg)","Consulenten (vervolggesprek ickg)",NaN,NaN
16468,868,"Huidige (thuis)situatie ouders/hulpvraag (vervolggesprek ICKG)","Huidige (thuis)situatie ouders/hulpvraag (vervolgg",NaN,NaN
16469,868,"Evaluatie van de zorg (vervolggesprek ICKG)","Evaluatie van de zorg (vervolggesprek ICKG)",NaN,NaN
16470,868,"Regels en afspraken (vervolggesprek ICKG)","Regels en afspraken (vervolggesprek ICKG)",NaN,NaN
16471,868,"Vragen en suggesties van de ouders (vervolggesprek ICKG)","Vragen en suggesties van de ouders (vervolggesprek",NaN,NaN
16472,868,"Waterpokkenbeleid is uitgelegd (vervolggesprek ICKG)","Waterpokkenbeleid is uitgelegd (vervolggesprek ICK",NaN,NaN
16473,868,"Hygienemaatregelen zijn uitgelegd (vervolggesprek ICKG)","Hygienemaatregelen zijn uitgelegd (vervolggesprek",NaN,NaN
16474,804,"EVV-gesprek (p)","EVV-gesprek (p)",0,13
16475,868,"Monitorbewaking (longstay)","Monitorbewaking (longstay)",NaN,NaN
16476,868,"Vochtbalans bijhouden (longstay)","Vochtbalans bijhouden (longstay)",NaN,NaN
16477,868,"Visite (longstay)","Visite (longstay)",NaN,NaN
16478,868,"Soort materiaal bestellen (longstay)","Soort materiaal bestellen (longstay)",NaN,NaN
16479,804,"Materiaal bestellen (p)","Materiaal bestellen (p)",0,13
16480,868,"Labafspraken (longstay)","Labafspraken (longstay)",NaN,NaN
16481,868,"Radiologieafspraken (longstay)","Radiologieafspraken (longstay)",NaN,NaN
16482,804,"Multi Disciplinair Overleg (p)","Multi Disciplinair Overleg (p)",0,13
16483,869,"Samenvatting EPD Vision","Samenvatting EPD Vision",NaN,NaN
16484,869,"Thuismedicatie EPD Vision","Thuismedicatie EPD Vision",NaN,NaN
16485,869,"Afdelingsspecifieke voorgeschiedenis EPD Vision","Afdelingsspecifieke voorgeschiedenis EPD Vision",NaN,NaN
16486,869,"Overige relevante voorgeschiedenis EPD Vision","Overige relevante voorgeschiedenis EPD Vision",NaN,NaN
16487,869,"Aanvullende informatie EPD Vision","Aanvullende informatie EPD Vision",NaN,NaN
16488,869,"Postoperatieve instructies EPD Vision","Postoperatieve instructies EPD Vision",NaN,NaN
16489,869,"Drains EPD Vision","Drains EPD Vision",NaN,NaN
16490,869,"Pacemaker EPD Vision","Pacemaker EPD Vision",NaN,NaN
16492,869,"Onderliggend ritme EPD Vision","Onderliggend ritme EPD Vision",NaN,NaN
16493,869,"Hoofdoperateur EPD Vision","Hoofdoperateur EPD Vision",NaN,NaN
16494,869,"Checkbox postoperatieve instructies","Checkbox postoperatieve instructies",NaN,NaN
16495,853,"Pacemaker (anest.overdracht)","Pacemaker (anest.overdracht)",NaN,NaN
16496,870,"Informed consent (intubatie)","Informed consent (intubatie)",NaN,NaN
16497,870,"Intubatie moeilijkheidsgraad ingeschat? (intubatie)","Intubatie moeilijkheidsgraad ingeschat (intubatie)",NaN,NaN
16498,870,"Nuchter of maagsonde uitgezogen? (intubatie)","Nuchter of maagsonde uitgezogen?(intubatie)",NaN,NaN
16499,870,"Intraveneuze toegang aanwezig en gechecked? (intubatie)","Intraveneuze toegang aanwezig en gechec(intubatie)",NaN,NaN
16500,870,"Kunstdenditie? (intubatie)","Kunstdenditie? (intubatie)",NaN,NaN
16501,870,"Positionering afdoende? (intubatie)","Positionering afdoende? (intubatie)",NaN,NaN
16502,870,"Crashcar aanwezig? (intubatie)","Crashcar aanwezig? (intubatie)",NaN,NaN
16503,870,"Vulling op druk standby? (intubatie)","Vulling op druk standby? (intubatie)",NaN,NaN
16504,870,"Zuig met Yankhauer? (intubatie)","Zuig met Yankhauer? (intubatie)",NaN,NaN
16505,870,"Glidescope aanwezig? (intubatie)","Glidescope aanwezig?  (intubatie)",NaN,NaN
16506,870,"Druksysteem invasief of NIBD? (Intubatie)","Druksysteem invasief of NIBD? (Intubatie)",NaN,NaN
16507,870,"Pulseoxymeter aangesloten?  (Intubatie)","Pulseoxymeter aangesloten?   (Intubatie)",NaN,NaN
16508,870,"Saturatiegeluid aan?  (Intubatie)","Saturatiegeluid aan? (Intubatie)",NaN,NaN
16509,870,"Kap, Peepklep, kniestuk geassembleerd? (Intubatie)","Kap, Peepklep, kniestuk geassembleerd? (Intubatie)",NaN,NaN
16510,870,"Capnograaf aangesloten op kap? (Intubatie)","Capnograaf aangesloten op kap? (Intubatie)",NaN,NaN
16511,870,"Zuurstofflow uit de kap? (Intubatie)","Zuurstofflow uit de kap?  (Intubatie)",NaN,NaN
16512,870,"2 laryngoscopen stand-by? (Intubatie)","2 laryngoscopen stand-by? (Intubatie)",NaN,NaN
16513,870,"Tube 7/8 met stilet aanwezig? (Intubatie)","Tube 7/8 met stilet aanwezig? (Intubatie)",NaN,NaN
16514,870,"Cuffcheck en spray? (Intubatie)","Cuffcheck en spray?  (Intubatie)",NaN,NaN
16515,870,"Beademing BIPAP ingesteld? (Intubatie)","Beademing BIPAP ingesteld? (Intubatie)",NaN,NaN
16516,870,"Inductiemiddel aanwezig? (Intubatie)","Inductiemiddel aanwezig? (Intubatie)",NaN,NaN
16517,870,"Verslapping aanwezig? (Intubatie)","Verslapping aanwezig? (Intubatie)",NaN,NaN
16518,870,"Vasopressie aanwezig? (Intubatie)","Vasopressie aanwezig? (Intubatie)",NaN,NaN
16519,870,"Sedatie voor continue toediening aanwezig? (Intubatie)","Sedatie voor continue toediening aanwe (Intubatie)",NaN,NaN
16520,870,"Eerste handbeademing met capnocheck? (intubatie)","Eerste handbeademing met capnocheck? (intubatie)",NaN,NaN
16521,870,"Over op beademingsmachine, capno hierop gemonteerd? (intubatie)","Over op beademingsmachine, capno hiero (intubatie)",NaN,NaN
16522,870,"Sedatie gestart? (intubatie)","Sedatie gestart? (intubatie)",NaN,NaN
16597,872,"Tijdstip start transport","Tijdstip start transport",NaN,NaN
16598,872,"Tijdstip terugkomst IC","Tijdstip terugkomst IC",NaN,NaN
16599,872,"Soort onderzoek (checklist transport)","Soort onderzoek (checklist transport)",NaN,NaN
16600,872,"Doel transport (checklist transport)","Doel transport (checklist transport)",NaN,NaN
16601,872,"Opmerking soort onderzoek (checklist transport)","Opmerking soort onderzoek (checklist transport)",NaN,NaN
16602,872,"Anders (B) Checklist transport","Anders (B) Checklist transport",NaN,NaN
16603,872,"Indien CT met contrast (checklist transport)","Indien CT met contrast (checklist transport)",NaN,NaN
16604,872,"Opties CT met contrast (checklist transport)","Opties CT met contrast (checklist transport)",NaN,NaN
16605,872,"Benodigdheden (checklist transport)","Benodigdheden (checklist transport)",NaN,NaN
16606,872,"Medicatie (checklist transport)","Medicatie (checklist transport)",NaN,NaN
16607,872,"Monitor (checklist transport)","Monitor (checklist transport)",NaN,NaN
16608,872,"Beademing (checklist transport)","Beademing (checklist transport)",NaN,NaN
16609,872,"Administratie (checklist transport)","Administratie (checklist transport)",NaN,NaN
16610,872,"Aansluiten patient (checklist transport)","Aansluiten patient (checklist transport)",NaN,NaN
16611,872,"Mobidock (checklist transport)","Mobidock (checklist transport)",NaN,NaN
16612,872,"Arts (checklist transport)","Arts (checklist transport)",NaN,NaN
16613,872,"Verpleegkundige (checklist transport)","Verpleegkundige (checklist transport)",NaN,NaN
16614,872,"Opmerkingen alg (checklist transport)","Opmerkingen alg (checklist transport)",NaN,NaN
16615,812,"Beschuit, cracker, knackebrot","Beschuit, cracker, knackebrot",171,13
16616,812,"Ontbijtkoek","Ontbijtkoek",171,13
16617,812,"Krentenbrood, roggebrood","Krentenbrood, roggebrood",171,13
16618,812,"Croissant","Croissant",171,13
16619,812,"Pistolet","Pistolet",171,13
16620,812,"Krentebol","Krentebol",171,13
16621,812,"Margarine, boter","Margarine, boter",171,13
16622,812,"Halvarine","Halvarine",171,13
16623,812,"Plak vleeswaren: worst, paté, overige","Plak vleeswaren: worst, paté, overige",171,13
16624,812,"Portie zoet beleg","Portie zoet beleg",171,13
16625,812,"Fruit","Fruit",171,13
16626,812,"Zakje suiker","Zakje suiker",171,13
16627,812,"Volkoren biscuit","Volkoren biscuit",171,13
16628,812,"Menggerechten compleet (vlees en saus met rijst, pasta, aardappelen)","Menggerechten compleet (vlees en saus met rijst, p",171,13
